date,county,state,fips,cases,deaths
02/06/2023,Potter,Texas,48375,41964,757
02/06/2023,Presidio,Texas,48377,1209,42
02/06/2023,Rains,Texas,48379,2250,66
02/06/2023,Randall,Texas,48381,44579,531
02/06/2023,Reagan,Texas,48383,975,16
02/06/2023,Real,Texas,48385,1007,29
02/06/2023,Red River,Texas,48387,2757,74
02/06/2023,Reeves,Texas,48389,5590,77
02/06/2023,Refugio,Texas,48391,2266,40
02/06/2023,Roberts,Texas,48393,196,2
02/06/2023,Robertson,Texas,48395,5298,83
02/06/2023,Rockwall,Texas,48397,31456,281
02/06/2023,Runnels,Texas,48399,2737,72
02/06/2023,Rusk,Texas,48401,12471,278
02/06/2023,Sabine,Texas,48403,1525,94
02/06/2023,San Augustine,Texas,48405,1213,48
02/06/2023,San Jacinto,Texas,48407,6640,130
02/06/2023,San Patricio,Texas,48409,14411,360
02/06/2023,San Saba,Texas,48411,1487,39
02/06/2023,Schleicher,Texas,48413,594,9
02/06/2023,Scurry,Texas,48415,6078,108
02/06/2023,Shackelford,Texas,48417,1097,13
02/06/2023,Shelby,Texas,48419,5346,139
02/06/2023,Sherman,Texas,48421,532,19
02/06/2023,Smith,Texas,48423,56496,1010
02/06/2023,Somervell,Texas,48425,2226,39
02/06/2023,Starr,Texas,48427,23906,385
02/06/2023,Stephens,Texas,48429,2119,54
02/06/2023,Sterling,Texas,48431,325,9
02/06/2023,Stonewall,Texas,48433,421,7
02/06/2023,Sutton,Texas,48435,930,14
02/06/2023,Swisher,Texas,48437,2643,34
02/06/2023,Tarrant,Texas,48439,681913,6295
02/06/2023,Taylor,Texas,48441,43891,767
02/06/2023,Terrell,Texas,48443,139,3
02/06/2023,Terry,Texas,48445,2930,86
02/06/2023,Throckmorton,Texas,48447,295,10
02/06/2023,Titus,Texas,48449,10188,146
02/06/2023,Tom Green,Texas,48451,40390,485
02/06/2023,Travis,Texas,48453,293533,1830
02/06/2023,Trinity,Texas,48455,3208,78
02/06/2023,Tyler,Texas,48457,5109,94
02/06/2023,Unknown,Texas,,4759,0
02/06/2023,Upshur,Texas,48459,9030,220
02/06/2023,Upton,Texas,48461,951,18
02/06/2023,Uvalde,Texas,48463,11518,149
02/06/2023,Val Verde,Texas,48465,15826,311
02/06/2023,Van Zandt,Texas,48467,12591,313
02/06/2023,Victoria,Texas,48469,22955,427
02/06/2023,Walker,Texas,48471,22245,225
02/06/2023,Waller,Texas,48473,11536,126
02/06/2023,Ward,Texas,48475,3287,49
02/06/2023,Washington,Texas,48477,10931,162
02/06/2023,Webb,Texas,48479,110860,1085
02/06/2023,Wharton,Texas,48481,11437,227
02/06/2023,Wheeler,Texas,48483,1347,26
02/06/2023,Wichita,Texas,48485,40925,736
02/06/2023,Wilbarger,Texas,48487,4185,90
02/06/2023,Willacy,Texas,48489,8705,137
02/06/2023,Williamson,Texas,48491,168738,1012
02/06/2023,Wilson,Texas,48493,12760,175
02/06/2023,Winkler,Texas,48495,2207,36
02/06/2023,Wise,Texas,48497,19519,291
02/06/2023,Wood,Texas,48499,9697,306
02/06/2023,Yoakum,Texas,48501,1645,43
02/06/2023,Young,Texas,48503,4427,99
02/06/2023,Zapata,Texas,48505,4457,57
02/06/2023,Zavala,Texas,48507,4509,70
02/07/2023,Anderson,Texas,48001,10893,255
02/07/2023,Andrews,Texas,48003,5023,74
02/07/2023,Angelina,Texas,48005,16946,502
02/07/2023,Aransas,Texas,48007,5487,100
02/07/2023,Archer,Texas,48009,2621,32
02/07/2023,Armstrong,Texas,48011,692,11
02/07/2023,Atascosa,Texas,48013,15633,251
02/07/2023,Austin,Texas,48015,6938,84
02/07/2023,Bailey,Texas,48017,1747,39
02/07/2023,Bandera,Texas,48019,4258,80
02/07/2023,Bastrop,Texas,48021,27028,251
02/07/2023,Baylor,Texas,48023,933,33
02/07/2023,Bee,Texas,48025,9891,156
02/07/2023,Bell,Texas,48027,85343,938
02/07/2023,Bexar,Texas,48029,692132,6466
02/07/2023,Blanco,Texas,48031,3188,36
02/07/2023,Borden,Texas,48033,123,2
02/07/2023,Bosque,Texas,48035,4849,75
02/07/2023,Bowie,Texas,48037,24416,453
02/07/2023,Brazoria,Texas,48039,115852,1031
02/07/2023,Brazos,Texas,48041,74175,434
02/07/2023,Brewster,Texas,48043,1358,34
02/07/2023,Briscoe,Texas,48045,573,8
02/07/2023,Brooks,Texas,48047,2049,55
02/07/2023,Brown,Texas,48049,15098,236
02/07/2023,Burleson,Texas,48051,6022,70
02/07/2023,Burnet,Texas,48053,13516,181
02/07/2023,Caldwell,Texas,48055,17609,186
02/07/2023,Calhoun,Texas,48057,6992,54
02/07/2023,Callahan,Texas,48059,3488,78
02/07/2023,Cameron,Texas,48061,133704,2113
02/07/2023,Camp,Texas,48063,3546,77
02/07/2023,Carson,Texas,48065,1737,38
02/07/2023,Cass,Texas,48067,8836,207
02/07/2023,Castro,Texas,48069,2779,48
02/07/2023,Chambers,Texas,48071,12688,140
02/07/2023,Cherokee,Texas,48073,9708,279
02/07/2023,Childress,Texas,48075,3032,35
02/07/2023,Clay,Texas,48077,2505,44
02/07/2023,Cochran,Texas,48079,1034,25
02/07/2023,Coke,Texas,48081,1068,20
02/07/2023,Coleman,Texas,48083,2055,77
02/07/2023,Collin,Texas,48085,273834,1607
02/07/2023,Collingsworth,Texas,48087,886,19
02/07/2023,Colorado,Texas,48089,4509,68
02/07/2023,Comal,Texas,48091,42959,580
02/07/2023,Comanche,Texas,48093,4014,82
02/07/2023,Concho,Texas,48095,1367,14
02/07/2023,Cooke,Texas,48097,8510,154
02/07/2023,Coryell,Texas,48099,21103,231
02/07/2023,Cottle,Texas,48101,386,9
02/07/2023,Crane,Texas,48103,1538,25
02/07/2023,Crockett,Texas,48105,1385,20
02/07/2023,Crosby,Texas,48107,2257,47
02/07/2023,Culberson,Texas,48109,552,15
02/07/2023,Dallam,Texas,48111,2423,45
02/07/2023,Dallas,Texas,48113,690269,7087
02/07/2023,Dawson,Texas,48115,3540,101
02/07/2023,DeWitt,Texas,48123,7301,114
02/07/2023,Deaf Smith,Texas,48117,5757,120
02/07/2023,Delta,Texas,48119,2055,27
02/07/2023,Denton,Texas,48121,222946,1435
02/07/2023,Dickens,Texas,48125,519,16
02/07/2023,Dimmit,Texas,48127,6173,52
02/07/2023,Donley,Texas,48129,1309,27
02/07/2023,Duval,Texas,48131,4328,73
02/07/2023,Eastland,Texas,48133,3406,119
02/07/2023,Ector,Texas,48135,43601,731
02/07/2023,Edwards,Texas,48137,581,11
02/07/2023,El Paso,Texas,48141,253840,3881
02/07/2023,Ellis,Texas,48139,57437,615
02/07/2023,Erath,Texas,48143,9917,133
02/07/2023,Falls,Texas,48145,4466,75
02/07/2023,Fannin,Texas,48147,8062,205
02/07/2023,Fayette,Texas,48149,5457,116
02/07/2023,Fisher,Texas,48151,719,31
02/07/2023,Floyd,Texas,48153,2338,50
02/07/2023,Foard,Texas,48155,252,12
02/07/2023,Fort Bend,Texas,48157,243450,1330
02/07/2023,Franklin,Texas,48159,2629,46
02/07/2023,Freestone,Texas,48161,4266,87
02/07/2023,Frio,Texas,48163,6648,95
02/07/2023,Gaines,Texas,48165,2387,86
02/07/2023,Galveston,Texas,48167,118906,897
02/07/2023,Garza,Texas,48169,1483,31
02/07/2023,Gillespie,Texas,48171,6230,118
02/07/2023,Glasscock,Texas,48173,233,3
02/07/2023,Goliad,Texas,48175,1545,34
02/07/2023,Gonzales,Texas,48177,5339,106
02/07/2023,Gray,Texas,48179,7014,134
02/07/2023,Grayson,Texas,48181,31511,676
02/07/2023,Gregg,Texas,48183,26889,722
02/07/2023,Grimes,Texas,48185,10069,126
02/07/2023,Guadalupe,Texas,48187,45393,439
02/07/2023,Hale,Texas,48189,8357,251
02/07/2023,Hall,Texas,48191,1293,24
02/07/2023,Hamilton,Texas,48193,2101,36
02/07/2023,Hansford,Texas,48195,2308,31
02/07/2023,Hardeman,Texas,48197,643,21
02/07/2023,Hardin,Texas,48199,14505,259
02/07/2023,Harris,Texas,48201,1262246,11547
02/07/2023,Harrison,Texas,48203,15663,298
02/07/2023,Hartley,Texas,48205,1501,19
02/07/2023,Haskell,Texas,48207,1102,40
02/07/2023,Hays,Texas,48209,78034,563
02/07/2023,Hemphill,Texas,48211,1443,8
02/07/2023,Henderson,Texas,48213,18327,464
02/07/2023,Hidalgo,Texas,48215,264549,4032
02/07/2023,Hill,Texas,48217,10090,203
02/07/2023,Hockley,Texas,48219,9360,171
02/07/2023,Hood,Texas,48221,14945,293
02/07/2023,Hopkins,Texas,48223,8630,190
02/07/2023,Houston,Texas,48225,4929,120
02/07/2023,Howard,Texas,48227,7928,192
02/07/2023,Hudspeth,Texas,48229,1165,18
02/07/2023,Hunt,Texas,48231,19626,393
02/07/2023,Hutchinson,Texas,48233,7597,148
02/07/2023,Irion,Texas,48235,602,3
02/07/2023,Jack,Texas,48237,1656,31
02/07/2023,Jackson,Texas,48239,3949,61
02/07/2023,Jasper,Texas,48241,8110,207
02/07/2023,Jeff Davis,Texas,48243,275,10
02/07/2023,Jefferson,Texas,48245,62525,873
02/07/2023,Jim Hogg,Texas,48247,3733,23
02/07/2023,Jim Wells,Texas,48249,14076,225
02/07/2023,Johnson,Texas,48251,51802,777
02/07/2023,Jones,Texas,48253,5304,117
02/07/2023,Karnes,Texas,48255,6389,75
02/07/2023,Kaufman,Texas,48257,42270,557
02/07/2023,Kendall,Texas,48259,9749,134
02/07/2023,Kenedy,Texas,48261,103,2
02/07/2023,Kent,Texas,48263,221,4
02/07/2023,Kerr,Texas,48265,10980,204
02/07/2023,Kimble,Texas,48267,932,16
02/07/2023,King,Texas,48269,56,0
02/07/2023,Kinney,Texas,48271,829,14
02/07/2023,Kleberg,Texas,48273,9185,154
02/07/2023,Knox,Texas,48275,625,25
02/07/2023,La Salle,Texas,48283,2590,53
02/07/2023,Lamar,Texas,48277,15229,280
02/07/2023,Lamb,Texas,48279,5104,127
02/07/2023,Lampasas,Texas,48281,6350,94
02/07/2023,Lavaca,Texas,48285,4879,124
02/07/2023,Lee,Texas,48287,5174,64
02/07/2023,Leon,Texas,48289,4273,95
02/07/2023,Liberty,Texas,48291,21984,414
02/07/2023,Limestone,Texas,48293,6033,136
02/07/2023,Lipscomb,Texas,48295,809,19
02/07/2023,Live Oak,Texas,48297,2410,51
02/07/2023,Llano,Texas,48299,5074,103
02/07/2023,Loving,Texas,48301,393,1
02/07/2023,Lubbock,Texas,48303,112349,1387
02/07/2023,Lynn,Texas,48305,1696,41
02/07/2023,Madison,Texas,48313,4270,66
02/07/2023,Marion,Texas,48315,2024,67
02/07/2023,Martin,Texas,48317,1392,26
02/07/2023,Mason,Texas,48319,1049,13
02/07/2023,Matagorda,Texas,48321,10175,185
02/07/2023,Maverick,Texas,48323,24057,477
02/07/2023,McCulloch,Texas,48307,1876,50
02/07/2023,McLennan,Texas,48309,74378,958
02/07/2023,McMullen,Texas,48311,185,10
02/07/2023,Medina,Texas,48325,12086,212
02/07/2023,Menard,Texas,48327,644,12
02/07/2023,Midland,Texas,48329,47626,520
02/07/2023,Milam,Texas,48331,5953,108
02/07/2023,Mills,Texas,48333,1611,39
02/07/2023,Mitchell,Texas,48335,2102,51
02/07/2023,Montague,Texas,48337,5353,134
02/07/2023,Montgomery,Texas,48339,170535,1371
02/07/2023,Moore,Texas,48341,6308,116
02/07/2023,Morris,Texas,48343,2981,75
02/07/2023,Motley,Texas,48345,324,14
02/07/2023,Nacogdoches,Texas,48347,14772,272
02/07/2023,Navarro,Texas,48349,14316,246
02/07/2023,Newton,Texas,48351,1733,77
02/07/2023,Nolan,Texas,48353,3508,107
02/07/2023,Nueces,Texas,48355,113033,1586
02/07/2023,Ochiltree,Texas,48357,2670,54
02/07/2023,Oldham,Texas,48359,645,6
02/07/2023,Orange,Texas,48361,17094,378
02/07/2023,Palo Pinto,Texas,48363,7986,158
02/07/2023,Panola,Texas,48365,5520,142
02/07/2023,Parker,Texas,48367,40119,516
02/07/2023,Parmer,Texas,48369,2667,54
02/07/2023,Pecos,Texas,48371,3585,74
02/07/2023,Pending County Assignment,Texas,48999,65,0
02/07/2023,Polk,Texas,48373,9242,270
02/07/2023,Potter,Texas,48375,42914,781
02/07/2023,Presidio,Texas,48377,1209,42
02/07/2023,Rains,Texas,48379,2250,66
02/07/2023,Randall,Texas,48381,46311,543
02/07/2023,Reagan,Texas,48383,975,16
02/07/2023,Real,Texas,48385,1007,29
02/07/2023,Red River,Texas,48387,2757,74
02/07/2023,Reeves,Texas,48389,5590,77
02/07/2023,Refugio,Texas,48391,2266,40
02/07/2023,Roberts,Texas,48393,196,2
02/07/2023,Robertson,Texas,48395,5298,83
02/07/2023,Rockwall,Texas,48397,31456,281
02/07/2023,Runnels,Texas,48399,2737,72
02/07/2023,Rusk,Texas,48401,12471,278
02/07/2023,Sabine,Texas,48403,1525,94
02/07/2023,San Augustine,Texas,48405,1213,48
02/07/2023,San Jacinto,Texas,48407,6640,130
02/07/2023,San Patricio,Texas,48409,14411,360
02/07/2023,San Saba,Texas,48411,1487,39
02/07/2023,Schleicher,Texas,48413,594,9
02/07/2023,Scurry,Texas,48415,6078,108
02/07/2023,Shackelford,Texas,48417,1097,13
02/07/2023,Shelby,Texas,48419,5346,139
02/07/2023,Sherman,Texas,48421,532,19
02/07/2023,Smith,Texas,48423,56496,1010
02/07/2023,Somervell,Texas,48425,2226,39
02/07/2023,Starr,Texas,48427,23906,385
02/07/2023,Stephens,Texas,48429,2119,54
02/07/2023,Sterling,Texas,48431,325,9
02/07/2023,Stonewall,Texas,48433,421,7
02/07/2023,Sutton,Texas,48435,930,14
02/07/2023,Swisher,Texas,48437,2643,34
02/07/2023,Tarrant,Texas,48439,682133,6302
02/07/2023,Taylor,Texas,48441,43891,767
02/07/2023,Terrell,Texas,48443,139,3
02/07/2023,Terry,Texas,48445,2930,86
02/07/2023,Throckmorton,Texas,48447,295,10
02/07/2023,Titus,Texas,48449,10188,146
02/07/2023,Tom Green,Texas,48451,40390,485
02/07/2023,Travis,Texas,48453,293533,1830
02/07/2023,Trinity,Texas,48455,3208,78
02/07/2023,Tyler,Texas,48457,5109,94
02/07/2023,Unknown,Texas,,1578,0
02/07/2023,Upshur,Texas,48459,9030,220
02/07/2023,Upton,Texas,48461,951,18
02/07/2023,Uvalde,Texas,48463,11518,149
02/07/2023,Val Verde,Texas,48465,15826,311
02/07/2023,Van Zandt,Texas,48467,12591,313
02/07/2023,Victoria,Texas,48469,22955,427
02/07/2023,Walker,Texas,48471,22245,225
02/07/2023,Waller,Texas,48473,11536,126
02/07/2023,Ward,Texas,48475,3287,49
02/07/2023,Washington,Texas,48477,10931,162
02/07/2023,Webb,Texas,48479,110860,1085
02/07/2023,Wharton,Texas,48481,11437,227
02/07/2023,Wheeler,Texas,48483,1347,26
02/07/2023,Wichita,Texas,48485,40925,736
02/07/2023,Wilbarger,Texas,48487,4185,90
02/07/2023,Willacy,Texas,48489,8705,137
02/07/2023,Williamson,Texas,48491,168738,1012
02/07/2023,Wilson,Texas,48493,12760,175
02/07/2023,Winkler,Texas,48495,2207,36
02/07/2023,Wise,Texas,48497,19519,291
02/07/2023,Wood,Texas,48499,9697,306
02/07/2023,Yoakum,Texas,48501,1645,43
02/07/2023,Young,Texas,48503,4427,99
02/07/2023,Zapata,Texas,48505,4457,57
02/07/2023,Zavala,Texas,48507,4509,70
02/08/2023,Anderson,Texas,48001,10907,255
02/08/2023,Andrews,Texas,48003,5053,74
02/08/2023,Angelina,Texas,48005,16990,502
02/08/2023,Aransas,Texas,48007,5505,100
02/08/2023,Archer,Texas,48009,2627,32
02/08/2023,Armstrong,Texas,48011,693,11
02/08/2023,Atascosa,Texas,48013,15654,251
02/08/2023,Austin,Texas,48015,6946,84
02/08/2023,Bailey,Texas,48017,1751,39
02/08/2023,Bandera,Texas,48019,4267,80
02/08/2023,Bastrop,Texas,48021,27120,252
02/08/2023,Baylor,Texas,48023,934,33
02/08/2023,Bee,Texas,48025,9915,156
02/08/2023,Bell,Texas,48027,85577,941
02/08/2023,Bexar,Texas,48029,694087,6473
02/08/2023,Blanco,Texas,48031,3194,36
02/08/2023,Borden,Texas,48033,123,2
02/08/2023,Bosque,Texas,48035,4861,75
02/08/2023,Bowie,Texas,48037,24472,453
02/08/2023,Brazoria,Texas,48039,116289,1033
02/08/2023,Brazos,Texas,48041,74463,435
02/08/2023,Brewster,Texas,48043,1359,34
02/08/2023,Briscoe,Texas,48045,574,8
02/08/2023,Brooks,Texas,48047,2060,55
02/08/2023,Brown,Texas,48049,15141,236
02/08/2023,Burleson,Texas,48051,6042,70
02/08/2023,Burnet,Texas,48053,13533,181
02/08/2023,Caldwell,Texas,48055,17639,186
02/08/2023,Calhoun,Texas,48057,7009,54
02/08/2023,Callahan,Texas,48059,3494,80
02/08/2023,Cameron,Texas,48061,134108,2115
02/08/2023,Camp,Texas,48063,3552,77
02/08/2023,Carson,Texas,48065,1741,38
02/08/2023,Cass,Texas,48067,8852,207
02/08/2023,Castro,Texas,48069,2780,48
02/08/2023,Chambers,Texas,48071,12741,140
02/08/2023,Cherokee,Texas,48073,9731,279
02/08/2023,Childress,Texas,48075,3037,35
02/08/2023,Clay,Texas,48077,2512,44
02/08/2023,Cochran,Texas,48079,1036,25
02/08/2023,Coke,Texas,48081,1073,20
02/08/2023,Coleman,Texas,48083,2059,77
02/08/2023,Collin,Texas,48085,274399,1607
02/08/2023,Collingsworth,Texas,48087,888,19
02/08/2023,Colorado,Texas,48089,4524,68
02/08/2023,Comal,Texas,48091,43088,582
02/08/2023,Comanche,Texas,48093,4021,82
02/08/2023,Concho,Texas,48095,1377,14
02/08/2023,Cooke,Texas,48097,8519,154
02/08/2023,Coryell,Texas,48099,21306,232
02/08/2023,Cottle,Texas,48101,386,9
02/08/2023,Crane,Texas,48103,1545,25
02/08/2023,Crockett,Texas,48105,1387,20
02/08/2023,Crosby,Texas,48107,2266,47
02/08/2023,Culberson,Texas,48109,552,15
02/08/2023,Dallam,Texas,48111,2429,45
02/08/2023,Dallas,Texas,48113,691501,7102
02/08/2023,Dawson,Texas,48115,3554,101
02/08/2023,DeWitt,Texas,48123,7305,114
02/08/2023,Deaf Smith,Texas,48117,5775,120
02/08/2023,Delta,Texas,48119,2057,27
02/08/2023,Denton,Texas,48121,222946,1443
02/08/2023,Dickens,Texas,48125,520,16
02/08/2023,Dimmit,Texas,48127,6188,52
02/08/2023,Donley,Texas,48129,1315,27
02/08/2023,Duval,Texas,48131,4345,74
02/08/2023,Eastland,Texas,48133,3413,119
02/08/2023,Ector,Texas,48135,43753,732
02/08/2023,Edwards,Texas,48137,581,11
02/08/2023,El Paso,Texas,48141,254305,3883
02/08/2023,Ellis,Texas,48139,57524,615
02/08/2023,Erath,Texas,48143,9935,133
02/08/2023,Falls,Texas,48145,4479,75
02/08/2023,Fannin,Texas,48147,8073,205
02/08/2023,Fayette,Texas,48149,5467,117
02/08/2023,Fisher,Texas,48151,719,31
02/08/2023,Floyd,Texas,48153,2347,50
02/08/2023,Foard,Texas,48155,252,12
02/08/2023,Fort Bend,Texas,48157,244123,1334
02/08/2023,Franklin,Texas,48159,2629,46
02/08/2023,Freestone,Texas,48161,4290,87
02/08/2023,Frio,Texas,48163,6655,95
02/08/2023,Gaines,Texas,48165,2390,86
02/08/2023,Galveston,Texas,48167,119161,897
02/08/2023,Garza,Texas,48169,1487,31
02/08/2023,Gillespie,Texas,48171,6240,120
02/08/2023,Glasscock,Texas,48173,233,3
02/08/2023,Goliad,Texas,48175,1549,34
02/08/2023,Gonzales,Texas,48177,5344,106
02/08/2023,Gray,Texas,48179,7036,134
02/08/2023,Grayson,Texas,48181,31572,676
02/08/2023,Gregg,Texas,48183,26967,722
02/08/2023,Grimes,Texas,48185,10117,127
02/08/2023,Guadalupe,Texas,48187,45506,439
02/08/2023,Hale,Texas,48189,8390,251
02/08/2023,Hall,Texas,48191,1296,24
02/08/2023,Hamilton,Texas,48193,2105,36
02/08/2023,Hansford,Texas,48195,2327,31
02/08/2023,Hardeman,Texas,48197,644,21
02/08/2023,Hardin,Texas,48199,14530,260
02/08/2023,Harris,Texas,48201,1265347,11566
02/08/2023,Harrison,Texas,48203,15698,298
02/08/2023,Hartley,Texas,48205,1501,19
02/08/2023,Haskell,Texas,48207,1111,40
02/08/2023,Hays,Texas,48209,78034,563
02/08/2023,Hemphill,Texas,48211,1454,9
02/08/2023,Henderson,Texas,48213,18364,464
02/08/2023,Hidalgo,Texas,48215,265356,4032
02/08/2023,Hill,Texas,48217,10108,203
02/08/2023,Hockley,Texas,48219,9377,171
02/08/2023,Hood,Texas,48221,14963,295
02/08/2023,Hopkins,Texas,48223,8653,190
02/08/2023,Houston,Texas,48225,4945,120
02/08/2023,Howard,Texas,48227,7964,192
02/08/2023,Hudspeth,Texas,48229,1166,18
02/08/2023,Hunt,Texas,48231,19682,393
02/08/2023,Hutchinson,Texas,48233,7607,148
02/08/2023,Irion,Texas,48235,604,3
02/08/2023,Jack,Texas,48237,1659,31
02/08/2023,Jackson,Texas,48239,3956,62
02/08/2023,Jasper,Texas,48241,8132,207
02/08/2023,Jeff Davis,Texas,48243,275,10
02/08/2023,Jefferson,Texas,48245,62677,874
02/08/2023,Jim Hogg,Texas,48247,3789,23
02/08/2023,Jim Wells,Texas,48249,14130,225
02/08/2023,Johnson,Texas,48251,51874,777
02/08/2023,Jones,Texas,48253,5316,117
02/08/2023,Karnes,Texas,48255,6395,75
02/08/2023,Kaufman,Texas,48257,42350,558
02/08/2023,Kendall,Texas,48259,9769,134
02/08/2023,Kenedy,Texas,48261,103,2
02/08/2023,Kent,Texas,48263,222,4
02/08/2023,Kerr,Texas,48265,10995,204
02/08/2023,Kimble,Texas,48267,933,16
02/08/2023,King,Texas,48269,56,0
02/08/2023,Kinney,Texas,48271,830,14
02/08/2023,Kleberg,Texas,48273,9216,154
02/08/2023,Knox,Texas,48275,651,25
02/08/2023,La Salle,Texas,48283,2590,53
02/08/2023,Lamar,Texas,48277,15229,280
02/08/2023,Lamb,Texas,48279,5112,127
02/08/2023,Lampasas,Texas,48281,6365,95
02/08/2023,Lavaca,Texas,48285,4882,124
02/08/2023,Lee,Texas,48287,5194,64
02/08/2023,Leon,Texas,48289,4288,95
02/08/2023,Liberty,Texas,48291,22053,414
02/08/2023,Limestone,Texas,48293,6082,137
02/08/2023,Lipscomb,Texas,48295,809,19
02/08/2023,Live Oak,Texas,48297,2415,51
02/08/2023,Llano,Texas,48299,5082,103
02/08/2023,Loving,Texas,48301,396,1
02/08/2023,Lubbock,Texas,48303,112630,1389
02/08/2023,Lynn,Texas,48305,1698,41
02/08/2023,Madison,Texas,48313,4288,66
02/08/2023,Marion,Texas,48315,2025,67
02/08/2023,Martin,Texas,48317,1397,26
02/08/2023,Mason,Texas,48319,1050,13
02/08/2023,Matagorda,Texas,48321,10203,185
02/08/2023,Maverick,Texas,48323,24097,478
02/08/2023,McCulloch,Texas,48307,1891,50
02/08/2023,McLennan,Texas,48309,74595,960
02/08/2023,McMullen,Texas,48311,186,10
02/08/2023,Medina,Texas,48325,12122,212
02/08/2023,Menard,Texas,48327,651,12
02/08/2023,Midland,Texas,48329,47705,520
02/08/2023,Milam,Texas,48331,5970,108
02/08/2023,Mills,Texas,48333,1620,39
02/08/2023,Mitchell,Texas,48335,2104,52
02/08/2023,Montague,Texas,48337,5358,134
02/08/2023,Montgomery,Texas,48339,170979,1377
02/08/2023,Moore,Texas,48341,6316,116
02/08/2023,Morris,Texas,48343,2989,75
02/08/2023,Motley,Texas,48345,324,14
02/08/2023,Nacogdoches,Texas,48347,14817,275
02/08/2023,Navarro,Texas,48349,14369,246
02/08/2023,Newton,Texas,48351,1736,77
02/08/2023,Nolan,Texas,48353,3508,107
02/08/2023,Nueces,Texas,48355,113033,1586
02/08/2023,Ochiltree,Texas,48357,2672,54
02/08/2023,Oldham,Texas,48359,648,6
02/08/2023,Orange,Texas,48361,17181,380
02/08/2023,Palo Pinto,Texas,48363,7998,158
02/08/2023,Panola,Texas,48365,5726,142
02/08/2023,Parker,Texas,48367,40167,516
02/08/2023,Parmer,Texas,48369,2671,54
02/08/2023,Pecos,Texas,48371,3598,74
02/08/2023,Pending County Assignment,Texas,48999,65,0
02/08/2023,Polk,Texas,48373,9252,270
02/08/2023,Potter,Texas,48375,42942,781
02/08/2023,Presidio,Texas,48377,1212,42
02/08/2023,Rains,Texas,48379,2256,66
02/08/2023,Randall,Texas,48381,46366,543
02/08/2023,Reagan,Texas,48383,982,16
02/08/2023,Real,Texas,48385,1007,29
02/08/2023,Red River,Texas,48387,2759,74
02/08/2023,Reeves,Texas,48389,5602,77
02/08/2023,Refugio,Texas,48391,2273,40
02/08/2023,Roberts,Texas,48393,197,2
02/08/2023,Robertson,Texas,48395,5313,83
02/08/2023,Rockwall,Texas,48397,31520,282
02/08/2023,Runnels,Texas,48399,2740,72
02/08/2023,Rusk,Texas,48401,12506,278
02/08/2023,Sabine,Texas,48403,1527,94
02/08/2023,San Augustine,Texas,48405,1215,48
02/08/2023,San Jacinto,Texas,48407,6652,130
02/08/2023,San Patricio,Texas,48409,14462,360
02/08/2023,San Saba,Texas,48411,1492,39
02/08/2023,Schleicher,Texas,48413,595,9
02/08/2023,Scurry,Texas,48415,6099,108
02/08/2023,Shackelford,Texas,48417,1098,13
02/08/2023,Shelby,Texas,48419,5360,139
02/08/2023,Sherman,Texas,48421,537,19
02/08/2023,Smith,Texas,48423,56664,1013
02/08/2023,Somervell,Texas,48425,2226,39
02/08/2023,Starr,Texas,48427,23980,386
02/08/2023,Stephens,Texas,48429,2120,54
02/08/2023,Sterling,Texas,48431,325,9
02/08/2023,Stonewall,Texas,48433,423,7
02/08/2023,Sutton,Texas,48435,933,14
02/08/2023,Swisher,Texas,48437,2654,34
02/08/2023,Tarrant,Texas,48439,682491,6310
02/08/2023,Taylor,Texas,48441,43932,767
02/08/2023,Terrell,Texas,48443,139,3
02/08/2023,Terry,Texas,48445,2931,87
02/08/2023,Throckmorton,Texas,48447,295,10
02/08/2023,Titus,Texas,48449,10204,146
02/08/2023,Tom Green,Texas,48451,40571,485
02/08/2023,Travis,Texas,48453,294255,1835
02/08/2023,Trinity,Texas,48455,3218,78
02/08/2023,Tyler,Texas,48457,5129,94
02/08/2023,Unknown,Texas,,3570,0
02/08/2023,Upshur,Texas,48459,9049,220
02/08/2023,Upton,Texas,48461,953,18
02/08/2023,Uvalde,Texas,48463,11523,151
